runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,root g value,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
1.32458,3,5,50100,199232,41633,41631,0.001448,0.00144,0.099227,0.183176,0.184206,0.517871,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/orz900d-even-23.scen
0.023629,6,11,5726,15975,1974,1970,0.000248,0.000547,0.001531,0.009852,0.010364,0.0356,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-even-23.scen
0.124395,31,61,28567,97048,6005,5978,0.00521,0.003346,0.01572,0.076381,0.086508,0.074491,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-random-21.scen
0.009942,1,1,1417,3684,1407,1407,1.1e-05,0,0,0,0,0.048627,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-1.scen
0.072936,8,15,20011,61325,6239,6233,0.000944,0.000889,0.004435,0.034525,0.036097,0.091286,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-random-24.scen
0.021166,53,100,4636,7760,205,136,0.003778,0.002208,0.001284,0.011373,0.020094,0.000343,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-8-8-even-8.scen
0.014212,14,25,5541,9506,794,774,0.000928,0.000494,0.001214,0.009501,0.011422,0.00335,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-32-32-4-even-24.scen
0.453478,38,75,119287,423974,12302,12260,0.005871,0.016902,0.036629,0.347165,0.359686,0.119305,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lak303d-even-5.scen
3.09441,13,25,198764,651540,46394,46383,0.005191,0.024922,0.674448,1.5653,1.57285,0.679493,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/orz900d-random-3.scen
0.011997,12,23,2352,7818,961,959,0.001208,0.000129,0.001384,0.004554,0.006983,0.007828,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-even-16.scen
0.048659,23,45,8800,31435,4067,4064,0.004279,0.000562,0.005753,0.019484,0.027931,0.047947,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-even-17.scen
2.7987,9,17,206272,597068,57153,57145,0.004664,0.007321,0.470422,1.13066,1.13696,0.676546,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/orz900d-even-23.scen
0.129017,8,15,24930,74605,15546,15543,0.001886,0.001477,0.010129,0.034909,0.037358,0.456556,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-even-11.scen
0.046843,5,9,18498,42703,3818,3811,0.000303,0.000912,0.002147,0.026041,0.026634,0.048623,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lak303d-even-12.scen
0.019226,14,27,3568,13278,2039,2039,0.001901,0.000227,0.001719,0.006166,0.009959,0.02266,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-random-24.scen
0.173529,28,55,37803,127994,8250,8234,0.005158,0.002368,0.019242,0.093417,0.103109,0.104143,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-even-17.scen
0.00409,4,7,1307,3288,532,528,0.000173,5.7e-05,0.000146,0.001549,0.001895,0.003314,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-even-19.scen
0.083816,7,13,16349,40786,10202,10196,0.001392,0.000566,0.006662,0.020866,0.022749,0.46506,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-22.scen
0.691185,21,41,110166,267081,23817,23801,0.004813,0.005534,0.088662,0.360289,0.368238,0.304372,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/w_woundedcoast-even-3.scen
0.129692,6,11,18994,59474,16412,16410,0.002226,0.00037,0.009237,0.020456,0.022848,0.606448,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-25.scen
0.020971,5,9,6197,13786,2087,2084,0.000224,0.00042,0.001254,0.00775,0.008157,0.043973,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-random-14.scen
0.215991,21,41,52043,132921,12615,12608,0.004908,0.001907,0.025472,0.103167,0.111749,0.367021,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-13.scen
0.237894,16,31,48957,129068,16473,16453,0.005054,0.002278,0.026473,0.098805,0.106802,0.690184,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-21.scen
0.271152,9,17,65681,170333,10470,10456,0.000839,0.002851,0.023939,0.161883,0.163682,0.146839,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-even-16.scen
0.013558,8,15,3148,9386,2146,2146,0.000859,0.00018,0.001136,0.00371,0.005334,0.030822,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-even-7.scen
0.069334,59,117,13777,37034,1383,1321,0.007757,0.009037,0.005145,0.045237,0.062339,0.008805,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-even-4.scen
0.006253,5,9,1710,4813,1235,1235,0.000311,7.7e-05,0.000389,0.001485,0.002086,0.019456,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-random-19.scen
0.007848,7,13,2772,6095,956,931,0.000314,0.00024,0.000511,0.003965,0.004587,0.011498,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-8-random-19.scen
0.057009,2,3,6455,21656,5497,5497,7.4e-05,0.000176,0.002065,0.007805,0.007904,0.073995,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-even-3.scen
0.118302,7,13,27452,68000,12006,12002,0.001545,0.000827,0.007579,0.034104,0.036199,0.461192,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-23.scen
0.022703,3,5,10383,25734,3377,3373,7.6e-05,0.000288,0.000511,0.009998,0.010152,0.024668,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-10-even-17.scen
0.014318,2,3,3451,10423,2760,2758,8.6e-05,6.6e-05,0.000319,0.001512,0.001608,0.045295,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-random-15.scen
0.019169,1,1,3914,10352,3880,3880,5.5e-05,0,0,0,0,0.154145,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-random-9.scen
0.173687,13,25,38398,112203,13370,13365,0.003438,0.001433,0.015079,0.066915,0.072177,0.369492,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-12.scen
0.280451,23,45,56683,146368,17635,17609,0.006801,0.002451,0.039335,0.130703,0.141826,0.688601,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-20.scen
0.1639,10,19,47151,109583,14212,14196,0.0024,0.001391,0.013875,0.070568,0.073997,0.463249,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-even-15.scen
0.137788,7,13,23032,67724,14857,14857,0.002169,0.000803,0.008806,0.02796,0.030515,0.605407,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-random-23.scen
0.004566,6,11,998,3345,644,644,0.000379,6.1e-05,0.000283,0.00119,0.001939,0.006117,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-random-12.scen
0.038909,33,65,7530,24912,1510,1495,0.004727,0.002429,0.004187,0.020925,0.030722,0.00934,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-even-8.scen
0.299462,23,45,56477,173630,18596,18583,0.007791,0.002756,0.036737,0.125588,0.138049,0.460333,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-16.scen
0.035168,53,105,5008,15766,556,545,0.005914,0.003441,0.002419,0.018217,0.031261,0.002545,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-16-16-even-21.scen
0.003262,3,5,1237,2593,470,469,0.000122,7.5e-05,0.000144,0.001176,0.001401,0.003666,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-random-14.scen
0.178096,33,65,35494,123342,5975,5954,0.004223,0.010949,0.019529,0.122261,0.130778,0.084542,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-even-19.scen
0.026189,4,7,6970,20488,3138,3136,0.000186,0.000485,0.00109,0.009335,0.009661,0.035686,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-even-18.scen
0.01161,1,1,2482,6473,2472,2472,1.7e-05,0,0,0,0,0.078113,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-even-14.scen
0.006426,11,21,1704,3957,481,464,0.000535,0.000311,0.000449,0.003731,0.004868,0.002623,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-32-32-4-random-12.scen
0.14155,35,69,37314,107197,6068,6034,0.00547,0.006835,0.016932,0.090397,0.10114,0.073524,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-random-25.scen
0.19204,11,21,30677,88711,17242,17239,0.003951,0.001041,0.0165,0.048953,0.054281,0.75801,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-random-13.scen
0.067372,8,15,15704,37255,7713,7706,0.001008,0.000917,0.00623,0.023512,0.025184,0.310379,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-1.scen
0.084417,23,45,20707,57397,4125,4098,0.002248,0.002008,0.010502,0.052384,0.056801,0.068139,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-random-4.scen
0.117954,9,17,33061,76352,9750,9742,0.001799,0.000864,0.008282,0.040028,0.042762,0.275261,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-25.scen
0.001189,3,5,332,976,225,225,5.1e-05,2.2e-05,9.1e-05,0.000367,0.000474,0.00202,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-random-2.scen
0.004789,5,9,1006,3326,665,663,0.000355,4.8e-05,0.000352,0.001294,0.001979,0.005549,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-random-25.scen
0.021752,14,27,5130,14490,2421,2409,0.001641,0.0004,0.002249,0.00859,0.011785,0.027611,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-even-25.scen
0.01089,19,37,1382,5051,444,437,0.001909,0.000319,0.001018,0.004309,0.008318,0.002004,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-16-16-random-4.scen
0.022015,23,45,4873,14951,1103,1093,0.002062,0.001262,0.001577,0.012091,0.016418,0.00692,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-even-13.scen
0.014357,20,39,3570,9210,760,753,0.001368,0.000873,0.001163,0.008365,0.011287,0.004521,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-even-12.scen
0.107028,18,35,24062,84237,5127,5115,0.001811,0.003903,0.008603,0.062008,0.065486,0.087061,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-even-3.scen
0.00795,1,1,1950,5495,1930,1930,3.1e-05,0,0,0,0,0.026845,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-even-10.scen
1.24705,27,53,168483,569128,32977,32955,0.009614,0.014997,0.157326,0.77856,0.795327,0.36147,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/w_woundedcoast-even-17.scen
0.004611,5,9,1038,3370,692,692,0.000329,4.5e-05,0.000343,0.001076,0.001717,0.005496,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-random-24.scen
0.90748,22,43,181455,610259,25345,25320,0.005692,0.017456,0.079869,0.576374,0.587512,0.367374,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-even-13.scen
0.006296,12,23,949,3475,354,352,0.000945,0.000117,0.000636,0.002499,0.00444,0.001513,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-16-16-even-10.scen
0.02975,19,37,6323,17338,2561,2548,0.002688,0.000739,0.003342,0.012457,0.017619,0.031878,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-random-17.scen
0.083477,65,129,10091,40022,2184,2173,0.014848,0.004873,0.009877,0.036381,0.068123,0.017194,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-random-12.scen
0.167031,39,77,37801,119415,6708,6685,0.007094,0.007348,0.019824,0.104009,0.118048,0.086168,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-random-2.scen
0.008745,7,13,2362,7795,1053,1052,0.000316,0.000166,0.00059,0.004052,0.004694,0.009045,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-random-6.scen
0.309821,50,99,62817,217514,10954,10931,0.01222,0.006858,0.038916,0.196102,0.219824,0.137065,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-even-20.scen
0.005233,2,3,1447,4079,1197,1197,0.000114,3.6e-05,0.000109,0.000494,0.000652,0.019905,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-random-5.scen
6.82996,25,49,507002,1972193,79979,79965,0.01484,0.034751,1.39001,4.16916,4.18945,0.853374,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/orz900d-even-17.scen
0.027844,15,29,10310,27725,1312,1298,0.000635,0.001997,0.001688,0.020848,0.02223,0.008564,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-even-20.scen
0.00815,13,25,2526,4751,400,375,0.000717,0.000381,0.000585,0.005242,0.006771,0.002637,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-32-32-4-even-11.scen
0.003486,16,31,454,1243,100,95,0.000685,0.00017,0.000254,0.001382,0.002891,0.000254,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-8-8-even-23.scen
0.019886,4,7,4047,11492,2696,2696,0.000271,0.000142,0.001015,0.0046,0.005022,0.045221,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-random-23.scen
0.009559,8,15,2900,7742,1489,1487,0.000524,0.000303,0.000811,0.004111,0.005088,0.016249,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-random-11.scen
0.000594,4,7,113,327,51,49,7.2e-05,1.4e-05,4.1e-05,0.000211,0.000367,0.000135,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-8-8-random-10.scen
0.307187,28,55,110181,293114,8035,8000,0.002885,0.016328,0.019183,0.252201,0.261138,0.070472,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-10-even-15.scen
0.035048,2,3,7492,20548,6837,6837,0.00022,6.7e-05,0.000845,0.002656,0.002808,0.231762,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-even-16.scen
0.006624,1,1,2020,5788,1913,1913,7e-05,0,0,0,0,0.024553,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-even-19.scen
0.233298,4,7,30682,79974,14126,14122,0.000723,0.000972,0.011482,0.052967,0.053742,0.185527,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/w_woundedcoast-even-11.scen
0.032619,6,11,7356,20747,3493,3490,0.000614,0.000297,0.001933,0.009709,0.010719,0.060295,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-random-23.scen
0.100534,30,59,35189,66120,4398,4368,0.005984,0.002317,0.008493,0.06703,0.079035,0.042464,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-even-21.scen
0.001577,2,3,636,1453,553,551,2.9e-05,1.9e-05,5.7e-05,0.000275,0.000331,0.001141,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-32-32-2-random-22.scen
0.30745,18,35,68005,197956,18880,18877,0.006334,0.00268,0.029238,0.129997,0.139807,0.466495,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-18.scen
0.034785,3,5,7636,20082,5361,5361,0.000306,0.000174,0.00127,0.005294,0.005655,0.138611,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-2.scen
0.004687,4,7,1771,4376,662,660,0.000152,7.9e-05,0.00018,0.002222,0.002511,0.008271,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-6.scen
0.037749,3,5,9152,19727,5572,5572,0.000579,0.00014,0.001389,0.006717,0.007344,0.25988,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-random-12.scen
0.009505,8,15,2588,6904,874,871,0.000752,0.000331,0.000593,0.003473,0.004925,0.007347,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-even-20.scen
0.075725,3,5,19246,50936,10167,10164,0.000626,0.000249,0.00205,0.013103,0.013658,0.227326,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-even-21.scen
0.088781,5,9,13694,40003,4863,4863,0.000167,0.000947,0.008179,0.041168,0.041563,0.074617,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-even-24.scen
0.048567,3,5,9804,25841,7568,7568,0.000425,0.000143,0.001688,0.006303,0.006707,0.328864,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-random-12.scen
0.039536,2,3,9046,26390,7950,7950,0.000257,0.000203,0.000909,0.004298,0.004494,0.231052,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-even-13.scen
0.125529,5,9,47132,86399,12734,12729,0.000911,0.000753,0.007231,0.04209,0.043172,0.307514,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-even-12.scen
0.017865,10,19,3931,11706,2423,2422,0.001108,0.00022,0.001699,0.005979,0.008074,0.029999,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-even-17.scen
0.036688,19,37,7313,22868,3114,3110,0.003167,0.000548,0.003962,0.014257,0.020352,0.040944,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-random-15.scen
0.004108,4,7,1032,3103,651,650,0.00026,8.1e-05,0.000163,0.00092,0.001406,0.005393,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-even-20.scen
0.132084,6,11,35623,82596,5967,5957,0.000219,0.00145,0.010279,0.070186,0.070809,0.078766,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-even-25.scen
0.258086,11,21,56447,136322,21133,21126,0.004299,0.001237,0.020991,0.08918,0.094781,0.759233,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-random-7.scen
0.064813,1,1,10823,32739,10634,10634,0.000468,0,0,0,0,0.463119,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-random-4.scen
0.007329,1,1,1612,5017,1575,1575,1.2e-05,0,0,0,0,0.022752,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-even-1.scen
0.194566,18,35,62105,136494,11849,11839,0.003299,0.001905,0.017665,0.101983,0.107657,0.280218,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-even-23.scen
2.39103,10,19,130739,333927,39171,39165,0.003385,0.005257,0.446485,0.888875,0.894457,0.683087,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/orz900d-random-23.scen
0.000923,2,3,285,784,192,192,2.8e-05,2.9e-05,2.7e-05,0.000247,0.000303,0.002005,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-random-9.scen
0.230178,14,27,50180,131691,20539,20537,0.00417,0.001444,0.024704,0.080262,0.086081,0.610681,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-15.scen
0.022581,14,27,4096,15573,2401,2401,0.002217,0.00023,0.002096,0.007111,0.011427,0.026021,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-random-24.scen
0.010836,1,1,1945,4956,1935,1935,1.5e-05,0,0,0,0,0.078126,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-13.scen
0.022964,2,3,5199,12911,3920,3918,0.000106,0.000123,0.000604,0.002984,0.003091,0.152268,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-5.scen
0.01216,1,1,2358,7139,2348,2348,1.6e-05,0,0,0,0,0.04707,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-even-23.scen
0.009683,7,13,2407,7148,1579,1578,0.000599,0.000139,0.00071,0.002758,0.003912,0.024215,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-random-17.scen
0.222514,15,29,43425,116999,18122,18114,0.00471,0.001628,0.024176,0.08227,0.089306,0.694491,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-10.scen
0.160634,11,21,37873,98819,16213,16207,0.002444,0.001167,0.015978,0.056859,0.060274,0.461122,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-even-25.scen
0.000577,1,1,179,514,169,169,5e-06,0,0,0,0,0.002026,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-random-8.scen
0.340982,72,143,119780,246438,5733,5561,0.013051,0.019098,0.027389,0.265097,0.292748,0.040417,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-16-random-20.scen
0.890594,3,5,33879,121806,25427,25425,0.000655,0.001366,0.094797,0.170028,0.170938,0.342235,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/orz900d-even-23.scen
0.336911,48,95,92539,261688,5710,5662,0.005131,0.03062,0.028574,0.287068,0.298302,0.066584,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-even-22.scen
0.132969,15,29,41448,130327,7179,7161,0.0014,0.003459,0.009461,0.088479,0.091237,0.074076,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lak303d-even-13.scen
0.038311,2,3,8193,25733,6107,6107,0.000211,0.000109,0.000666,0.004185,0.004338,0.141676,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-even-1.scen
0.111958,8,15,24310,57280,12920,12919,0.0018,0.000751,0.009641,0.029485,0.031765,0.465591,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-13.scen
0.882323,3,5,40930,125319,23879,23879,0.000638,0.001277,0.093088,0.177568,0.17843,0.346238,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/orz900d-random-13.scen
0.011644,1,1,1663,5204,1625,1625,2.6e-05,0,0,0,0,0.034657,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-random-17.scen
0.179104,12,23,42711,126164,13061,13049,0.002759,0.001503,0.013589,0.075206,0.079456,0.324714,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-even-12.scen
0.002431,2,3,745,2117,588,588,6.3e-05,2.2e-05,5.9e-05,0.000352,0.000452,0.008538,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-23.scen
0.059652,12,23,16877,42312,4687,4678,0.001203,0.001077,0.005273,0.028198,0.030382,0.09276,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-random-14.scen
0.03469,18,35,11887,31710,1964,1947,0.001169,0.001833,0.002403,0.023108,0.025499,0.012501,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-even-25.scen
0.218378,11,21,38067,106704,21052,21052,0.003915,0.001057,0.018771,0.064074,0.069142,0.686948,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-24.scen
0.197919,14,27,40736,113274,16742,16724,0.003773,0.001944,0.024606,0.084222,0.089819,0.535898,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-even-14.scen
0.003241,2,3,895,2936,699,699,0.000107,2.6e-05,5.4e-05,0.00031,0.000466,0.005806,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-even-18.scen
0.428529,12,23,95564,281840,15888,15868,0.00185,0.0042,0.035282,0.25189,0.255283,0.220639,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-even-16.scen
0.200068,14,27,44034,111503,14711,14695,0.004065,0.002046,0.021813,0.085635,0.092114,0.619797,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-21.scen
0.029569,17,33,5568,20514,2469,2467,0.00304,0.000275,0.002486,0.00982,0.015833,0.029528,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-8.scen
0.030127,7,13,9228,24329,3034,3030,0.000597,0.000844,0.002066,0.014757,0.015799,0.038936,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-even-15.scen
0.038318,31,61,7156,26578,1999,1996,0.004771,0.002361,0.00386,0.018613,0.028457,0.010867,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-even-9.scen
0.012478,9,17,2780,9162,1558,1557,0.00099,0.000177,0.000844,0.003844,0.005724,0.01943,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-23.scen
0.029299,17,33,8904,25626,1652,1642,0.001095,0.001933,0.002002,0.019321,0.021595,0.012578,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-random-2.scen
0.152871,13,25,35340,78413,12399,12386,0.002992,0.001859,0.016179,0.0591,0.063811,0.536202,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-22.scen
